pid,gid,team,minutes,points,assists,turnovers,steals,blocks,fouls,fga,fgm,threepa,threepm,fta,ftm,rebounds
426,43076UTA,Houston Rockets,37,18,13,2,3,1,3,14,7,5,2,2,2,9
18,43076UTA,Houston Rockets,35,23,2,1,1,0,4,11,9,6,5,0,0,6
211,43076UTA,Houston Rockets,35,29,3,3,1,0,2,19,8,12,4,9,9,5
25,43076UTA,Houston Rockets,35,10,1,1,2,1,1,6,4,4,2,0,0,4
91,43076UTA,Houston Rockets,17,7,0,1,1,1,5,6,3,0,0,5,1,8
196,43076UTA,Houston Rockets,32,10,2,2,0,2,2,12,2,8,2,4,4,4
526,43076UTA,Houston Rockets,17,7,0,5,1,0,6,5,2,3,1,2,2,5
60,43076UTA,Houston Rockets,9,0,0,1,0,0,2,1,0,0,0,2,0,1
153,43077DET,Golden State Warriors,39,36,7,2,1,5,3,23,12,6,3,10,9,10
202,43077DET,Golden State Warriors,38,2,13,2,3,6,4,6,1,5,0,0,0,6
518,43077DET,Golden State Warriors,36,21,5,3,1,0,2,18,8,9,2,3,3,4
323,43077DET,Golden State Warriors,25,10,1,2,0,1,2,7,4,1,0,4,2,3
353,43077DET,Golden State Warriors,15,2,0,0,0,2,2,4,1,0,0,0,0,4
253,43077DET,Golden State Warriors,29,5,1,3,0,0,2,5,2,2,1,0,0,5
117,43077DET,Golden State Warriors,16,7,1,0,0,0,0,4,3,2,1,0,0,1
551,43077DET,Golden State Warriors,14,11,0,1,0,0,2,8,5,0,0,2,1,5
49,43077DET,Golden State Warriors,9,4,1,1,0,1,1,2,2,0,0,0,0,2
583,43077DET,Golden State Warriors,9,2,0,0,0,0,0,3,0,1,0,3,2,1
96,43077DET,Golden State Warriors,7,2,0,0,0,0,0,1,1,0,0,0,0,2
325,43077DET,Golden State Warriors,4,0,0,0,0,0,1,0,0,0,0,0,0,2
266,43077IND,Cleveland Cavaliers,39,29,8,3,1,2,1,22,12,5,1,5,4,10
492,43077IND,Cleveland Cavaliers,34,15,0,1,1,0,4,12,5,10,5,0,0,5
328,43077IND,Cleveland Cavaliers,26,20,3,0,0,0,0,16,6,7,2,10,6,7
127,43077IND,Cleveland Cavaliers,24,6,2,0,0,1,3,7,1,5,1,3,3,6
88,43077IND,Cleveland Cavaliers,22,9,3,1,1,0,2,5,3,2,1,2,2,3
542,43077IND,Cleveland Cavaliers,26,9,4,2,1,0,3,6,4,1,1,0,0,1
205,43077IND,Cleveland Cavaliers,24,7,1,1,0,0,5,8,3,1,0,1,1,4
300,43077IND,Cleveland Cavaliers,22,3,1,0,0,0,2,5,1,3,0,1,1,3
415,43077IND,Cleveland Cavaliers,14,2,0,2,0,0,2,2,1,0,0,0,0,5
178,43077IND,Cleveland Cavaliers,9,2,1,0,0,1,1,3,1,2,0,0,0,0
329,43077MEM,Toronto Raptors,37,16,8,1,2,0,0,14,5,9,4,2,2,6
140,43077MEM,Toronto Raptors,36,26,6,4,1,0,3,15,6,2,0,14,14,7
23,43077MEM,Toronto Raptors,34,8,0,2,2,0,3,5,3,3,2,0,0,0
252,43077MEM,Toronto Raptors,27,21,1,1,1,1,3,12,7,5,4,4,3,2
535,43077MEM,Toronto Raptors,22,12,3,2,1,1,4,8,4,6,3,2,1,1
484,43077MEM,Toronto Raptors,20,8,0,0,1,0,2,6,4,1,0,2,0,4
443,43077MEM,Toronto Raptors,15,9,2,1,0,0,2,3,2,1,0,5,5,1
363,43077MEM,Toronto Raptors,8,0,1,0,0,0,1,4,0,4,0,0,0,0
257,43077SA,Boston Celtics,36,36,1,1,1,0,2,21,13,10,6,4,4,1
506,43077SA,Boston Celtics,36,20,0,0,2,0,0,11,6,4,2,6,6,8
244,43077SA,Boston Celtics,35,2,3,3,0,0,3,6,1,3,0,0,0,9
78,43077SA,Boston Celtics,31,15,2,3,1,0,1,10,7,3,1,2,0,5
43,43077SA,Boston Celtics,14,4,0,2,0,0,2,2,1,0,0,2,2,3
376,43077SA,Boston Celtics,25,5,3,1,0,0,3,9,2,6,1,0,0,4
466,43077SA,Boston Celtics,23,13,1,1,4,0,1,11,5,6,1,2,2,4
489,43077SA,Boston Celtics,22,4,2,3,2,0,6,6,2,2,0,0,0,1
514,43077SA,Boston Celtics,11,3,2,0,0,0,4,4,1,2,0,1,1,2
409,43077SA,Boston Celtics,7,0,0,0,0,0,0,3,0,2,0,0,0,2
485,43078CLE,Philadelphia 76ers,36,14,10,7,1,1,3,13,7,0,0,0,0,6
453,43078CLE,Philadelphia 76ers,36,19,2,1,2,0,2,13,6,9,4,3,3,1
122,43078CLE,Philadelphia 76ers,36,19,2,2,4,0,0,10,7,7,5,0,0,6
474,43078CLE,Philadelphia 76ers,34,17,6,4,0,0,1,17,8,6,1,0,0,9
273,43078CLE,Philadelphia 76ers,21,2,3,2,1,0,5,0,0,0,0,2,2,2
242,43078CLE,Philadelphia 76ers,20,13,1,1,0,0,5,11,5,4,1,2,2,3
69,43078CLE,Philadelphia 76ers,20,12,2,2,0,1,1,6,4,0,0,4,4,8
42,43078CLE,Philadelphia 76ers,19,2,3,0,2,0,1,6,0,5,0,2,2,3
266,43078CLE,Cleveland Cavaliers,39,30,13,6,3,0,1,23,9,6,2,12,10,13
127,43078CLE,Cleveland Cavaliers,33,12,0,0,2,1,3,9,4,4,2,2,2,5
88,43078CLE,Cleveland Cavaliers,28,8,2,1,1,0,2,5,3,3,2,1,0,2
492,43078CLE,Cleveland Cavaliers,23,7,3,1,1,0,0,5,2,3,2,1,1,0
205,43078CLE,Cleveland Cavaliers,30,13,1,2,2,0,2,8,5,1,1,2,2,6
300,43078CLE,Cleveland Cavaliers,28,13,2,2,1,0,0,8,4,8,4,1,1,0
542,43078CLE,Cleveland Cavaliers,24,13,4,3,0,1,3,10,6,1,0,4,1,1
178,43078CLE,Cleveland Cavaliers,19,6,0,1,1,0,2,5,2,2,0,2,2,2
415,43078CLE,Cleveland Cavaliers,11,3,0,1,1,0,3,1,1,1,1,0,0,3
3,43078MEM,Oklahoma City Thunder,43,21,0,0,0,1,4,11,7,0,0,12,7,9
552,43078MEM,Oklahoma City Thunder,43,20,14,3,1,0,5,29,7,12,1,8,5,11
21,43078MEM,Oklahoma City Thunder,37,21,0,0,2,2,2,20,7,6,2,8,5,9
169,43078MEM,Oklahoma City Thunder,20,6,4,1,0,0,0,7,3,1,0,0,0,1
424,43078MEM,Oklahoma City Thunder,15,6,0,0,0,0,1,5,2,4,2,0,0,4
199,43078MEM,Oklahoma City Thunder,12,0,0,0,0,0,1,3,0,1,0,0,0,0
248,43078MEM,Oklahoma City Thunder,7,5,0,1,0,0,0,2,2,1,1,0,0,0
488,43078MEM,Oklahoma City Thunder,6,1,0,2,0,0,0,2,0,0,0,2,1,0
211,43078POR,Houston Rockets,37,48,3,2,3,0,2,29,16,7,4,14,12,8
426,43078POR,Houston Rockets,35,26,7,3,2,0,2,14,8,4,1,10,9,3
25,43078POR,Houston Rockets,34,13,0,0,4,0,2,7,4,4,3,2,2,2
91,43078POR,Houston Rockets,22,11,2,1,1,0,3,5,4,0,0,6,3,10
18,43078POR,Houston Rockets,17,2,1,2,0,0,2,4,1,2,0,0,0,1
526,43078POR,Houston Rockets,31,8,0,1,2,0,1,4,3,2,1,2,1,3
196,43078POR,Houston Rockets,30,12,1,2,1,0,2,6,2,5,1,8,7,2
348,43078POR,Portland Trail Blazers,39,28,4,5,1,0,4,21,11,8,2,5,4,2
321,43078POR,Portland Trail Blazers,38,35,6,5,1,0,3,23,11,16,9,4,4,4
13,43078POR,Portland Trail Blazers,32,15,2,0,0,1,3,10,5,8,5,0,0,5
527,43078POR,Portland Trail Blazers,27,4,2,1,1,0,5,5,2,0,0,0,0,4
317,43078POR,Portland Trail Blazers,20,12,2,1,0,0,3,6,5,1,1,1,1,4
116,43078POR,Portland Trail Blazers,25,8,0,0,0,0,4,10,4,5,0,0,0,1
111,43078POR,Portland Trail Blazers,19,5,1,1,0,3,2,5,2,2,1,0,0,2
134,43078POR,Portland Trail Blazers,15,8,0,1,1,1,1,4,4,0,0,2,0,9
311,43078POR,Portland Trail Blazers,15,0,0,1,0,0,3,3,0,1,0,0,0,2
539,43078POR,Portland Trail Blazers,12,2,2,0,0,0,0,1,1,0,0,0,0,0
140,43079SAC,Toronto Raptors,35,25,9,1,0,0,1,15,9,1,0,11,7,3
329,43079SAC,Toronto Raptors,35,15,6,2,1,0,1,17,4,12,3,6,4,12
252,43079SAC,Toronto Raptors,29,20,1,0,0,1,5,13,8,7,4,0,0,4
23,43079SAC,Toronto Raptors,27,5,0,1,0,0,2,5,2,2,1,0,0,3
363,43079SAC,Toronto Raptors,21,11,1,0,5,0,0,14,5,8,1,0,0,2
535,43079SAC,Toronto Raptors,21,4,2,1,1,0,1,5,2,2,0,0,0,2
484,43079SAC,Toronto Raptors,19,2,3,2,0,0,3,7,1,2,0,0,0,5
443,43079SAC,Toronto Raptors,9,2,0,2,0,0,2,3,1,1,0,0,0,1
257,43079DET,Boston Celtics,34,16,3,2,0,0,2,12,4,4,3,5,5,3
244,43079DET,Boston Celtics,34,18,6,0,0,2,3,15,7,7,2,2,2,9
78,43079DET,Boston Celtics,31,12,1,2,0,0,2,11,5,2,0,3,2,3
506,43079DET,Boston Celtics,30,11,0,1,0,1,1,7,4,5,3,0,0,4
43,43079DET,Boston Celtics,27,6,0,1,1,0,5,6,3,1,0,0,0,13
489,43079DET,Boston Celtics,25,12,3,5,1,0,3,10,4,2,0,6,4,2
466,43079DET,Boston Celtics,23,6,2,0,0,0,1,7,2,5,2,0,0,7
307,43079DET,Boston Celtics,13,3,1,1,1,0,1,2,1,0,0,2,1,3
409,43079DET,Boston Celtics,13,5,0,0,0,0,0,4,2,3,1,0,0,4
514,43079DET,Boston Celtics,12,2,0,1,1,1,0,5,1,1,0,0,0,2
485,43079NO,Philadelphia 76ers,36,27,10,5,0,1,4,16,10,0,0,9,7,5
453,43079NO,Philadelphia 76ers,35,28,4,3,0,0,2,14,8,7,3,9,9,3
474,43079NO,Philadelphia 76ers,27,13,4,2,0,0,4,16,5,6,3,0,0,11
273,43079NO,Philadelphia 76ers,24,16,4,1,1,0,4,7,5,1,1,5,5,5
69,43079NO,Philadelphia 76ers,25,16,0,2,1,1,3,9,5,1,0,7,6,9
42,43079NO,Philadelphia 76ers,25,3,1,1,2,0,2,7,1,5,1,0,0,1
242,43079NO,Philadelphia 76ers,24,12,1,0,1,2,5,11,6,1,0,0,0,9
299,43079NO,Philadelphia 76ers,20,5,1,1,0,0,3,6,2,4,1,0,0,3
489,43080CHI,Boston Celtics,31,13,4,4,0,0,2,12,5,6,3,0,0,2
244,43080CHI,Boston Celtics,31,15,5,0,0,0,0,14,6,4,0,3,3,4
78,43080CHI,Boston Celtics,29,13,1,3,0,0,2,12,5,7,3,0,0,8
506,43080CHI,Boston Celtics,29,4,1,0,1,1,3,7,1,4,0,4,2,10
43,43080CHI,Boston Celtics,17,10,1,4,0,0,3,6,5,0,0,0,0,3
466,43080CHI,Boston Celtics,28,13,5,2,0,0,0,12,5,7,3,0,0,3
307,43080CHI,Boston Celtics,17,5,2,0,0,0,3,5,2,2,0,2,1,2
388,43080CHI,Boston Celtics,16,5,1,0,0,0,2,6,2,5,1,1,0,2
409,43080CHI,Boston Celtics,12,0,0,0,0,0,1,1,0,1,0,0,0,5
514,43080CHI,Boston Celtics,11,4,1,1,0,0,2,3,1,1,0,2,2,2
580,43080CHI,Boston Celtics,8,0,0,0,0,0,1,1,0,1,0,0,0,2
10,43080CHI,Boston Celtics,5,1,0,1,0,0,0,1,0,1,0,2,1,2
57,43080CHI,Boston Celtics,5,2,1,0,1,0,0,3,1,1,0,0,0,1
25,43080HOU,Houston Rockets,38,13,2,0,1,1,2,9,3,9,3,4,4,2
211,43080HOU,Houston Rockets,35,26,17,3,6,0,3,16,8,10,4,9,6,1
426,43080HOU,Houston Rockets,33,20,6,2,3,1,2,16,8,9,3,2,1,9
91,43080HOU,Houston Rockets,24,28,0,1,0,5,2,14,13,0,0,4,2,8
18,43080HOU,Houston Rockets,18,5,0,1,0,0,1,6,2,4,1,0,0,3
196,43080HOU,Houston Rockets,36,27,1,1,0,0,0,12,9,6,5,4,4,2
526,43080HOU,Houston Rockets,23,3,2,0,0,0,3,4,1,3,1,0,0,6
552,43080OKC,Oklahoma City Thunder,36,30,7,2,3,0,3,22,10,2,1,9,9,4
188,43080OKC,Oklahoma City Thunder,34,20,1,4,1,0,3,14,7,4,2,4,4,5
21,43080OKC,Oklahoma City Thunder,34,11,2,3,0,1,1,12,5,3,1,0,0,2
3,43080OKC,Oklahoma City Thunder,29,11,2,0,0,1,3,6,5,0,0,2,1,10
199,43080OKC,Oklahoma City Thunder,20,2,0,1,0,0,0,3,0,1,0,2,2,7
169,43080OKC,Oklahoma City Thunder,18,3,4,2,0,0,3,10,1,4,1,0,0,1
424,43080OKC,Oklahoma City Thunder,13,5,0,0,1,0,0,3,1,2,1,2,2,4
248,43080OKC,Oklahoma City Thunder,13,5,0,2,0,0,0,3,2,2,1,0,0,3
170,43080OKC,Oklahoma City Thunder,13,4,0,0,0,0,0,3,2,1,0,0,0,1
114,43080OKC,Oklahoma City Thunder,2,0,0,0,0,0,2,0,0,0,0,0,0,1
488,43080OKC,Oklahoma City Thunder,1,0,0,0,0,0,0,0,0,0,0,0,0,1
275,43080OKC,Oklahoma City Thunder,1,0,0,0,0,0,0,0,0,0,0,0,0,0
321,43080GS,Portland Trail Blazers,42,39,2,0,2,0,5,28,12,13,5,11,10,4
348,43080GS,Portland Trail Blazers,34,21,2,3,0,1,1,14,8,3,1,4,4,3
527,43080GS,Portland Trail Blazers,30,10,4,3,3,0,3,8,3,1,0,4,4,1
13,43080GS,Portland Trail Blazers,25,4,1,1,1,0,0,6,1,2,0,2,2,5
317,43080GS,Portland Trail Blazers,18,4,0,0,0,0,1,5,2,0,0,0,0,4
111,43080GS,Portland Trail Blazers,25,9,2,2,3,0,6,9,4,2,0,2,1,7
116,43080GS,Portland Trail Blazers,23,5,2,0,0,1,1,4,2,3,1,0,0,1
311,43080GS,Portland Trail Blazers,17,8,0,0,0,0,1,9,3,4,0,2,2,3
539,43080GS,Portland Trail Blazers,15,4,1,0,1,0,0,4,2,0,0,0,0,9
134,43080GS,Portland Trail Blazers,8,0,0,0,0,0,0,1,0,0,0,0,0,2
505,43080GS,Portland Trail Blazers,1,0,0,0,1,0,0,0,0,0,0,0,0,0
518,43080GS,Golden State Warriors,37,24,3,4,1,0,3,21,9,10,4,2,2,3
153,43080GS,Golden State Warriors,36,28,5,4,0,3,1,21,11,4,2,4,4,9
49,43080GS,Golden State Warriors,26,11,2,2,1,1,3,6,5,0,0,2,1,6
96,43080GS,Golden State Warriors,25,11,3,0,0,0,2,6,4,1,1,4,2,9
323,43080GS,Golden State Warriors,24,6,3,0,0,0,1,4,2,0,0,2,2,2
253,43080GS,Golden State Warriors,32,6,5,4,0,1,2,6,2,2,1,2,1,8
551,43080GS,Golden State Warriors,18,10,1,0,1,4,0,6,5,0,0,0,0,2
347,43080GS,Golden State Warriors,17,0,3,0,1,0,2,0,0,0,0,0,0,0
583,43080GS,Golden State Warriors,13,12,0,0,1,0,1,8,5,2,2,0,0,2
117,43080GS,Golden State Warriors,10,3,1,0,0,0,0,2,1,1,0,1,1,1
325,43080GS,Golden State Warriors,3,0,0,0,0,0,1,0,0,0,0,0,0,0
140,43080LAC,Toronto Raptors,36,17,8,2,2,0,2,13,5,0,0,10,7,5
329,43080LAC,Toronto Raptors,35,14,5,5,1,0,1,13,4,8,0,8,6,3
252,43080LAC,Toronto Raptors,33,17,1,1,0,3,2,17,7,7,2,2,1,6
23,43080LAC,Toronto Raptors,26,3,0,1,1,0,3,4,1,2,1,0,0,2
535,43080LAC,Toronto Raptors,24,2,0,0,1,1,2,6,1,3,0,0,0,3
363,43080LAC,Toronto Raptors,18,13,1,2,1,0,1,9,5,4,3,0,0,1
484,43080LAC,Toronto Raptors,13,0,2,0,1,0,3,1,0,1,0,0,0,2
443,43080LAC,Toronto Raptors,12,2,1,1,1,0,0,6,1,3,0,0,0,2
79,43080LAC,Toronto Raptors,2,0,0,0,1,0,0,0,0,0,0,0,0,0
266,43081CLE,Cleveland Cavaliers,35,25,17,2,2,0,4,13,11,3,2,2,1,7
88,43081CLE,Cleveland Cavaliers,32,14,4,0,1,0,2,7,5,5,4,0,0,1
328,43081CLE,Cleveland Cavaliers,28,17,2,2,0,0,1,13,6,5,4,3,1,12
127,43081CLE,Cleveland Cavaliers,27,13,1,2,0,1,3,10,5,6,2,1,1,1
492,43081CLE,Cleveland Cavaliers,26,3,8,3,1,0,1,5,1,2,1,0,0,5
205,43081CLE,Cleveland Cavaliers,26,17,1,1,0,0,2,12,7,3,0,3,3,3
300,43081CLE,Cleveland Cavaliers,23,19,1,2,0,0,1,11,6,9,6,1,1,1
415,43081CLE,Cleveland Cavaliers,18,7,0,1,0,0,3,8,3,5,1,0,0,4
178,43081CLE,Cleveland Cavaliers,15,6,1,0,1,1,0,4,3,0,0,0,0,1
519,43081CLE,Cleveland Cavaliers,6,0,0,0,0,0,0,0,0,0,0,0,0,0
431,43081CLE,Cleveland Cavaliers,3,0,0,0,0,0,1,1,0,0,0,0,0,0
485,43081MIN,Philadelphia 76ers,40,7,8,7,1,0,0,8,3,0,0,3,1,3
474,43081MIN,Philadelphia 76ers,40,14,3,3,1,0,0,10,5,8,3,2,1,8
158,43081MIN,Philadelphia 76ers,39,28,8,2,0,1,5,16,8,1,1,12,11,12
453,43081MIN,Philadelphia 76ers,35,26,3,3,0,0,2,15,6,9,3,11,11,2
242,43081MIN,Philadelphia 76ers,33,15,2,2,0,1,2,11,6,3,1,3,2,11
349,43081MIN,Philadelphia 76ers,26,7,2,3,1,0,2,4,3,0,0,1,1,6
69,43081MIN,Philadelphia 76ers,20,12,5,0,2,1,0,8,6,0,0,0,0,5
42,43081MIN,Philadelphia 76ers,15,6,0,1,0,0,2,3,2,3,2,0,0,2
273,43081MIN,Philadelphia 76ers,13,0,0,2,1,0,3,3,0,1,0,0,0,2
552,43082IND,Oklahoma City Thunder,36,10,12,5,2,0,0,17,3,3,1,7,3,17
21,43082IND,Oklahoma City Thunder,35,12,0,1,1,2,3,14,4,3,2,4,2,5
3,43082IND,Oklahoma City Thunder,35,23,1,2,0,1,0,16,11,1,0,1,1,13
188,43082IND,Oklahoma City Thunder,33,12,5,4,3,0,3,14,3,7,2,4,4,2
199,43082IND,Oklahoma City Thunder,18,9,0,0,0,3,0,6,3,1,0,6,3,6
248,43082IND,Oklahoma City Thunder,16,5,0,0,1,0,2,3,2,2,1,0,0,1
424,43082IND,Oklahoma City Thunder,13,8,1,0,0,0,0,4,2,3,2,2,2,1
169,43082IND,Oklahoma City Thunder,12,4,6,0,1,0,1,4,2,1,0,0,0,3
170,43082IND,Oklahoma City Thunder,10,3,0,0,1,0,0,2,1,2,1,0,0,0
489,43082BOS,Boston Celtics,34,4,9,1,2,2,1,6,1,3,0,3,2,1
78,43082BOS,Boston Celtics,33,26,1,3,2,1,2,12,9,4,3,6,5,5
257,43082BOS,Boston Celtics,33,33,7,3,1,2,4,19,12,9,4,6,5,1
506,43082BOS,Boston Celtics,28,15,2,1,0,1,1,9,6,1,1,3,2,4
43,43082BOS,Boston Celtics,28,17,2,2,0,0,3,11,8,0,0,2,1,6
409,43082BOS,Boston Celtics,29,0,0,2,2,0,3,4,0,3,0,0,0,5
466,43082BOS,Boston Celtics,20,7,5,1,0,0,1,8,3,2,1,0,0,2
514,43082BOS,Boston Celtics,18,8,1,0,1,0,4,4,2,1,0,4,4,3
307,43082BOS,Boston Celtics,18,14,2,0,2,1,1,6,6,2,2,0,0,3
348,43082MIA,Portland Trail Blazers,41,28,3,1,2,0,3,16,9,7,3,7,7,3
321,43082MIA,Portland Trail Blazers,37,18,6,1,0,0,1,14,5,6,1,7,7,3
13,43082MIA,Portland Trail Blazers,37,15,0,2,0,0,3,10,5,8,5,0,0,13
527,43082MIA,Portland Trail Blazers,23,10,1,1,0,1,2,5,4,0,0,2,2,2
111,43082MIA,Portland Trail Blazers,21,9,0,1,0,1,4,9,4,2,0,4,1,3
134,43082MIA,Portland Trail Blazers,26,11,0,2,1,0,3,6,4,0,0,3,3,5
390,43082MIA,Portland Trail Blazers,23,9,1,1,3,0,2,7,4,3,1,0,0,1
116,43082MIA,Portland Trail Blazers,10,2,1,1,0,0,2,3,1,2,0,0,0,1
539,43082MIA,Portland Trail Blazers,6,0,0,1,0,0,1,1,0,0,0,0,0,1
311,43082MIA,Portland Trail Blazers,4,0,0,0,0,0,0,0,0,0,0,0,0,0
140,43082PHO,Toronto Raptors,37,37,4,1,0,0,1,24,12,4,0,15,13,7
252,43082PHO,Toronto Raptors,34,21,1,0,0,1,4,11,8,3,3,2,2,13
329,43082PHO,Toronto Raptors,34,12,7,0,1,0,2,12,3,7,2,4,4,2
23,43082PHO,Toronto Raptors,19,9,0,0,0,0,3,6,3,2,1,2,2,2
535,43082PHO,Toronto Raptors,24,5,3,2,2,0,5,8,2,3,1,0,0,0
363,43082PHO,Toronto Raptors,17,5,0,0,1,0,2,6,2,3,1,0,0,1
484,43082PHO,Toronto Raptors,14,2,0,0,1,1,0,2,1,1,0,0,0,4
443,43082PHO,Toronto Raptors,10,0,0,2,1,0,3,6,0,2,0,0,0,1
79,43082PHO,Toronto Raptors,2,0,0,0,0,0,0,1,0,0,0,0,0,0
426,43082HOU,Houston Rockets,35,31,11,3,2,0,3,18,10,9,5,6,6,7
25,43082HOU,Houston Rockets,34,13,0,0,1,0,0,11,5,7,3,0,0,6
18,43082HOU,Houston Rockets,33,5,2,1,1,0,1,9,2,5,1,0,0,5
211,43082HOU,Houston Rockets,31,21,8,3,1,1,3,22,8,10,3,2,2,4
91,43082HOU,Houston Rockets,25,9,0,2,1,4,1,5,4,0,0,5,1,11
196,43082HOU,Houston Rockets,27,17,0,1,1,0,3,12,5,9,4,4,3,0
526,43082HOU,Houston Rockets,20,5,1,0,0,0,3,3,2,2,1,0,0,4
447,43082HOU,Houston Rockets,2,0,0,0,0,0,0,0,0,0,0,0,0,1
60,43082HOU,Houston Rockets,2,0,0,0,0,0,1,2,0,1,0,0,0,0
77,43082HOU,Houston Rockets,2,0,0,0,0,0,0,1,0,1,0,0,0,0
266,43083CLE,Cleveland Cavaliers,39,25,12,5,2,2,0,18,8,6,1,12,8,12
328,43083CLE,Cleveland Cavaliers,35,28,3,2,2,1,2,15,9,6,4,6,6,11
492,43083CLE,Cleveland Cavaliers,32,8,3,1,1,1,1,4,3,2,2,0,0,2
127,43083CLE,Cleveland Cavaliers,25,11,2,1,0,0,4,11,5,7,1,0,0,0
88,43083CLE,Cleveland Cavaliers,23,17,6,2,2,0,1,9,6,8,5,0,0,3
205,43083CLE,Cleveland Cavaliers,25,8,0,1,0,0,2,9,3,1,0,2,2,7
542,43083CLE,Cleveland Cavaliers,23,10,6,2,0,0,1,9,3,2,1,4,3,2
300,43083CLE,Cleveland Cavaliers,22,10,0,0,1,1,2,6,4,3,1,1,1,1
415,43083CLE,Cleveland Cavaliers,10,4,0,0,1,0,3,2,2,0,0,0,0,0
178,43083CLE,Cleveland Cavaliers,7,0,0,0,1,0,0,3,0,1,0,0,0,1
518,43083GS,Golden State Warriors,37,25,0,4,0,0,1,18,10,5,5,0,0,5
153,43083GS,Golden State Warriors,34,36,7,5,0,2,2,23,15,8,4,2,2,11
96,43083GS,Golden State Warriors,30,17,2,0,0,2,2,9,7,2,1,4,2,11
49,43083GS,Golden State Warriors,24,8,8,2,2,0,2,5,4,0,0,0,0,6
323,43083GS,Golden State Warriors,21,8,1,2,0,0,3,6,4,0,0,0,0,1
347,43083GS,Golden State Warriors,30,2,1,0,2,0,2,2,0,1,0,2,2,0
253,43083GS,Golden State Warriors,30,2,10,0,0,0,1,5,1,3,0,0,0,3
551,43083GS,Golden State Warriors,15,9,3,1,3,0,1,5,4,0,0,1,1,3
117,43083GS,Golden State Warriors,9,3,2,1,0,0,4,2,1,2,1,0,0,0
325,43083GS,Golden State Warriors,8,0,1,1,0,0,2,1,0,0,0,0,0,1
353,43083GS,Golden State Warriors,4,2,0,0,0,0,2,2,1,1,0,0,0,0
348,43084ORL,Portland Trail Blazers,37,20,4,1,0,1,0,20,8,2,0,4,4,2
321,43084ORL,Portland Trail Blazers,36,21,4,4,2,1,3,16,7,6,3,4,4,2
13,43084ORL,Portland Trail Blazers,30,15,0,0,1,1,4,9,6,5,3,0,0,5
527,43084ORL,Portland Trail Blazers,27,8,3,2,0,0,2,6,3,0,0,2,2,8
403,43084ORL,Portland Trail Blazers,25,9,3,3,0,2,2,11,4,0,0,1,1,11
390,43084ORL,Portland Trail Blazers,20,8,2,2,3,0,1,7,4,0,0,0,0,3
116,43084ORL,Portland Trail Blazers,20,7,1,0,0,0,2,5,2,4,2,2,1,3
111,43084ORL,Portland Trail Blazers,19,4,1,0,0,2,1,8,2,1,0,0,0,6
134,43084ORL,Portland Trail Blazers,18,2,0,2,1,1,5,3,1,0,0,0,0,4
539,43084ORL,Portland Trail Blazers,9,1,0,0,0,1,0,1,0,0,0,2,1,1
552,43084PHI,Oklahoma City Thunder,52,27,15,6,2,0,1,33,10,5,2,12,5,18
3,43084PHI,Oklahoma City Thunder,51,5,2,1,1,0,6,8,2,0,0,1,1,11
21,43084PHI,Oklahoma City Thunder,47,24,1,1,0,0,2,17,11,4,1,1,1,7
188,43084PHI,Oklahoma City Thunder,45,24,1,2,3,0,5,23,8,11,5,4,3,5
248,43084PHI,Oklahoma City Thunder,20,7,0,0,0,1,1,3,3,1,1,1,0,4
169,43084PHI,Oklahoma City Thunder,19,14,3,2,0,1,1,10,5,5,4,0,0,2
424,43084PHI,Oklahoma City Thunder,15,2,2,1,0,1,1,3,1,1,0,0,0,1
199,43084PHI,Oklahoma City Thunder,13,7,2,2,1,0,1,4,3,2,1,0,0,0
170,43084PHI,Oklahoma City Thunder,3,2,0,0,0,0,0,1,1,0,0,0,0,1
485,43084PHI,Philadelphia 76ers,52,12,11,3,4,0,5,10,6,0,0,2,0,9
453,43084PHI,Philadelphia 76ers,51,19,6,0,0,0,2,18,7,13,4,1,1,3
474,43084PHI,Philadelphia 76ers,49,16,4,2,2,0,2,16,7,9,2,0,0,8
158,43084PHI,Philadelphia 76ers,49,34,6,7,0,2,3,20,11,3,0,13,12,8
122,43084PHI,Philadelphia 76ers,49,11,2,2,3,2,3,21,4,15,3,0,0,10
42,43084PHI,Philadelphia 76ers,21,14,1,1,0,0,1,7,4,6,4,3,2,0
349,43084PHI,Philadelphia 76ers,16,1,3,2,2,0,2,2,0,0,0,1,1,2
69,43084PHI,Philadelphia 76ers,13,6,0,0,0,0,0,4,3,0,0,0,0,3
242,43084PHI,Philadelphia 76ers,10,4,1,1,1,0,1,2,2,0,0,0,0,6
273,43084PHI,Philadelphia 76ers,7,0,1,2,1,0,1,0,0,0,0,0,0,1
257,43084BOS,Boston Celtics,37,33,6,2,0,0,3,25,11,8,2,9,9,4
244,43084BOS,Boston Celtics,34,21,7,0,2,0,1,14,9,5,3,0,0,6
78,43084BOS,Boston Celtics,32,6,0,2,4,2,4,8,3,3,0,1,0,6
506,43084BOS,Boston Celtics,26,7,2,1,0,0,4,6,1,3,1,4,4,4
43,43084BOS,Boston Celtics,16,2,0,1,0,2,0,4,1,0,0,0,0,2
489,43084BOS,Boston Celtics,33,6,5,2,2,1,3,13,3,3,0,0,0,3
409,43084BOS,Boston Celtics,20,7,0,0,1,0,1,5,3,3,1,1,0,1
466,43084BOS,Boston Celtics,19,1,0,0,0,0,1,4,0,2,0,2,1,3
307,43084BOS,Boston Celtics,16,9,0,0,1,0,1,6,3,3,1,2,2,1
